(0.06892104358412325, 0.2838004904985428, 0.07078975439071655, 17.0)
(0.1270727426558733, 0.2058376634772867, 0.11808261729776859, 18.0)
(0.19863702691160143, 0.06567215209826827, 0.03775926254689693, 19.0)
(0.1728092497587204, 0.12490906394086779, 0.1922944662719965, 20.0)
(0.006662836957257241, 0.30219291120767594, 0.19675228714942933, 21.0)
(0.24760995564982297, 0.17992386043071748, 0.20654177393764256, 22.0)
(0.02600620120763779, 0.014210322722792625, 0.015460391268134116, 23.0)
(0.2849513030424714, 0.26823734648525716, 0.2049224803969264, 24.0)
(0.21256186805665495, 0.1776029013749212, 0.3080262773297727, 25.0)
(0.06514255547663197, 0.08802747165784239, 0.30960154622793196, 26.0)
(0.08526563804596662, 0.16488964661955835, 0.1755140534020029, 27.0)
(0.20301978145726024, 0.28512816241011024, 0.10268681455403567, 28.0)
(0.1957730284333229, 0.24418523620115593, 0.022167188902385532, 29.0)
(0.11349221520125866, 0.25861875436734405, 0.18752247761003674, 30.0)
(0.2915912053361535, 0.008312373149674385, 0.24385708641260861, 31.0)
(0.09497486889362336, 0.1661025507375598, 0.10924707390367985, 32.0)
(0.04595160067081451, 0.05125256299972534, 0.013187239468097687, 33.0)
(0.2849700105190277, 0.2642825945466757, 0.03225224155932665, 34.0)
(0.3390947508253157, 0.03206249551847577, 0.33023564498871566, 35.0)
(0.21874258399009705, 0.08473806509748101, 0.14673459699377417, 36.0)
(0.06663746559992433, 0.23709012351930142, 0.23677231067791582, 37.0)
(0.247099928969983, 0.022294364888221025, 0.016102054938673973, 38.0)
(0.03597460513934493, 0.26647075563669204, 0.29693934820592405, 39.0)
(0.11126161691732706, 0.051969006285071374, 0.20959438547492026, 1.0)
(0.19971937708556653, 0.29752424148842693, 0.0955731226503849, 2.0)
(0.14798434374388308, 0.28512843828648327, 0.2029378942772746, 3.0)
(0.3039631301932968, 0.3357329821586609, 0.1651718786917627, 4.0)
(0.3556273844279349, 0.17314110594335944, 0.19546695988625287, 5.0)
(0.0489161478728056, 0.2447692478634417, 0.2590067625418305, 6.0)
(0.08997310837774421, 0.15490226507186888, 0.06348741870373488, 7.0)
(0.06000109486281872, 0.14586207429412754, 0.0964343024790287, 8.0)
(0.06040489999577403, 0.055677801743149756, 0.13708996170298632, 9.0)
(0.20166157573461532, 0.07372639605775476, 0.33100521910935643, 10.0)
(0.11777968630194664, 0.06863066103309393, 0.31834387660026553, 11.0)
(0.2268920083786361, 0.04370532043278217, 0.07639606290031224, 12.0)
(0.3848144105821848, 0.04343073877738789, 0.0011514857411384638, 13.0)
(0.26307755082845685, 0.12330394795164465, 0.29177107658237217, 14.0)
(0.2931067450344563, 0.18205927863717078, 0.09470100738108159, 15.0)
(0.04246375776827335, 0.0886426818370819, 0.010783386752009391, 16.0)
(0.06892104358412325, 0.2838004904985428, 0.07078975439071655, 17.0)
(0.1270727426558733, 0.2058376634772867, 0.11808261729776859, 18.0)
(0.19863702691160143, 0.06567215209826827, 0.03775926254689693, 19.0)
(0.1728092497587204, 0.12490906394086779, 0.1922944662719965, 20.0)
(0.006662836957257241, 0.30219291120767594, 0.19675228714942933, 21.0)
(0.24760995564982297, 0.17992386043071748, 0.20654177393764256, 22.0)
(0.02600620120763779, 0.014210322722792625, 0.015460391268134116, 23.0)
(0.2849513030424714, 0.26823734648525716, 0.2049224803969264, 24.0)
(0.21256186805665495, 0.1776029013749212, 0.3080262773297727, 25.0)
(0.06514255547663197, 0.08802747165784239, 0.30960154622793196, 26.0)
(0.08526563804596662, 0.16488964661955835, 0.1755140534020029, 27.0)
(0.20301978145726024, 0.28512816241011024, 0.10268681455403567, 28.0)
(0.1957730284333229, 0.24418523620115593, 0.022167188902385532, 29.0)
(0.11349221520125866, 0.25861875436734405, 0.18752247761003674, 30.0)
(0.2915912053361535, 0.008312373149674385, 0.24385708641260861, 31.0)
(0.09497486889362336, 0.1661025507375598, 0.10924707390367985, 32.0)
(0.04595160067081451, 0.05125256299972534, 0.013187239468097687, 33.0)
(0.2849700105190277, 0.2642825945466757, 0.03225224155932665, 34.0)
(0.3390947508253157, 0.03206249551847577, 0.33023564498871566, 35.0)
(0.21874258399009705, 0.08473806509748101, 0.14673459699377417, 36.0)
(0.06663746559992433, 0.23709012351930142, 0.23677231067791582, 37.0)
(0.247099928969983, 0.022294364888221025, 0.016102054938673973, 38.0)
(0.03597460513934493, 0.26647075563669204, 0.29693934820592405, 39.0)
